object_id,class,split,object_path
6410,door,train,ModelNet40\door\train\37_1.off
6411,door,train,ModelNet40\door\train\37_2.off
6412,door,train,ModelNet40\door\train\37_3.off
6413,door,train,ModelNet40\door\train\37_4.off
6414,door,train,ModelNet40\door\train\37_5.off
6415,door,train,ModelNet40\door\train\38_0.off
6416,door,train,ModelNet40\door\train\38_1.off
6417,door,train,ModelNet40\door\train\38_2.off
6418,door,train,ModelNet40\door\train\38_3.off
6419,door,train,ModelNet40\door\train\38_4.off
6420,door,train,ModelNet40\door\train\38_5.off
6421,door,train,ModelNet40\door\train\39_0.off
6422,door,train,ModelNet40\door\train\39_1.off
6423,door,train,ModelNet40\door\train\39_2.off
6424,door,train,ModelNet40\door\train\39_3.off
6425,door,train,ModelNet40\door\train\39_4.off
6426,door,train,ModelNet40\door\train\39_5.off
6427,door,train,ModelNet40\door\train\3_0.off
6428,door,train,ModelNet40\door\train\3_1.off
6429,door,train,ModelNet40\door\train\3_2.off
6430,door,train,ModelNet40\door\train\3_3.off
6431,door,train,ModelNet40\door\train\3_4.off
6432,door,train,ModelNet40\door\train\3_5.off
6433,door,train,ModelNet40\door\train\40_0.off
6434,door,train,ModelNet40\door\train\40_1.off
6435,door,train,ModelNet40\door\train\40_2.off
6436,door,train,ModelNet40\door\train\40_3.off
6437,door,train,ModelNet40\door\train\40_4.off
6438,door,train,ModelNet40\door\train\40_5.off
6439,door,train,ModelNet40\door\train\41_0.off
6440,door,train,ModelNet40\door\train\41_1.off
6441,door,train,ModelNet40\door\train\41_2.off
6442,door,train,ModelNet40\door\train\41_3.off
6443,door,train,ModelNet40\door\train\41_4.off
6444,door,train,ModelNet40\door\train\41_5.off
6445,door,train,ModelNet40\door\train\42_0.off
6446,door,train,ModelNet40\door\train\42_1.off
6447,door,train,ModelNet40\door\train\42_2.off
6448,door,train,ModelNet40\door\train\42_3.off
6449,door,train,ModelNet40\door\train\42_4.off
6450,door,train,ModelNet40\door\train\42_5.off
6451,door,train,ModelNet40\door\train\43_0.off
6452,door,train,ModelNet40\door\train\43_1.off
6453,door,train,ModelNet40\door\train\43_2.off
6454,door,train,ModelNet40\door\train\43_3.off
6455,door,train,ModelNet40\door\train\43_4.off
6456,door,train,ModelNet40\door\train\43_5.off
6457,door,train,ModelNet40\door\train\44_0.off
6458,door,train,ModelNet40\door\train\44_1.off
6459,door,train,ModelNet40\door\train\44_2.off
6460,door,train,ModelNet40\door\train\44_3.off
6461,door,train,ModelNet40\door\train\44_4.off
6462,door,train,ModelNet40\door\train\44_5.off
6463,door,train,ModelNet40\door\train\45_0.off
6464,door,train,ModelNet40\door\train\45_1.off
6465,door,train,ModelNet40\door\train\45_2.off
6466,door,train,ModelNet40\door\train\45_3.off
6467,door,train,ModelNet40\door\train\45_4.off
6468,door,train,ModelNet40\door\train\45_5.off
6469,door,train,ModelNet40\door\train\46_0.off
6470,door,train,ModelNet40\door\train\46_1.off
6471,door,train,ModelNet40\door\train\46_2.off
6472,door,train,ModelNet40\door\train\46_3.off
6473,door,train,ModelNet40\door\train\46_4.off
6474,door,train,ModelNet40\door\train\46_5.off
6475,door,train,ModelNet40\door\train\47_0.off
6476,door,train,ModelNet40\door\train\47_1.off
6477,door,train,ModelNet40\door\train\47_2.off
6478,door,train,ModelNet40\door\train\47_3.off
6479,door,train,ModelNet40\door\train\47_4.off
6480,door,train,ModelNet40\door\train\47_5.off
6481,door,train,ModelNet40\door\train\48_0.off
6482,door,train,ModelNet40\door\train\48_1.off
6483,door,train,ModelNet40\door\train\48_2.off
6484,door,train,ModelNet40\door\train\48_3.off
6485,door,train,ModelNet40\door\train\48_4.off
6486,door,train,ModelNet40\door\train\48_5.off
6487,door,train,ModelNet40\door\train\49_0.off
6488,door,train,ModelNet40\door\train\49_1.off
6489,door,train,ModelNet40\door\train\49_2.off
6490,door,train,ModelNet40\door\train\49_3.off
6491,door,train,ModelNet40\door\train\49_4.off
6492,door,train,ModelNet40\door\train\49_5.off
6493,door,train,ModelNet40\door\train\4_0.off
6494,door,train,ModelNet40\door\train\4_1.off
6495,door,train,ModelNet40\door\train\4_2.off
6496,door,train,ModelNet40\door\train\4_3.off
6497,door,train,ModelNet40\door\train\4_4.off
6498,door,train,ModelNet40\door\train\4_5.off
6499,door,train,ModelNet40\door\train\50_0.off
6500,door,train,ModelNet40\door\train\50_1.off
6501,door,train,ModelNet40\door\train\50_2.off
6502,door,train,ModelNet40\door\train\50_3.off
6503,door,train,ModelNet40\door\train\50_4.off
6504,door,train,ModelNet40\door\train\50_5.off
6505,door,train,ModelNet40\door\train\51_0.off
6506,door,train,ModelNet40\door\train\51_1.off
6507,door,train,ModelNet40\door\train\51_2.off
6508,door,train,ModelNet40\door\train\51_3.off
6509,door,train,ModelNet40\door\train\51_4.off
6510,door,train,ModelNet40\door\train\51_5.off
6511,door,train,ModelNet40\door\train\52_0.off
6512,door,train,ModelNet40\door\train\52_1.off
6513,door,train,ModelNet40\door\train\52_2.off
6514,door,train,ModelNet40\door\train\52_3.off
6515,door,train,ModelNet40\door\train\52_4.off
6516,door,train,ModelNet40\door\train\52_5.off
6517,door,train,ModelNet40\door\train\53_0.off
6518,door,train,ModelNet40\door\train\53_1.off
6519,door,train,ModelNet40\door\train\53_2.off
6520,door,train,ModelNet40\door\train\53_3.off
6521,door,train,ModelNet40\door\train\53_4.off
6522,door,train,ModelNet40\door\train\53_5.off
6523,door,train,ModelNet40\door\train\54_0.off
6524,door,train,ModelNet40\door\train\54_1.off
6525,door,train,ModelNet40\door\train\54_2.off
6526,door,train,ModelNet40\door\train\54_3.off
6527,door,train,ModelNet40\door\train\5_0.off
6528,door,train,ModelNet40\door\train\5_1.off
6529,door,train,ModelNet40\door\train\5_2.off
6530,door,train,ModelNet40\door\train\5_3.off
6531,door,train,ModelNet40\door\train\5_4.off
6532,door,train,ModelNet40\door\train\5_5.off
6533,door,train,ModelNet40\door\train\65_1.off
6534,door,train,ModelNet40\door\train\65_2.off
6535,door,train,ModelNet40\door\train\65_3.off
6536,door,train,ModelNet40\door\train\65_4.off
6537,door,train,ModelNet40\door\train\65_5.off
6538,door,train,ModelNet40\door\train\66_0.off
6539,door,train,ModelNet40\door\train\66_1.off
6540,door,train,ModelNet40\door\train\66_2.off
6541,door,train,ModelNet40\door\train\66_3.off
6542,door,train,ModelNet40\door\train\66_4.off
6543,door,train,ModelNet40\door\train\66_5.off
6544,door,train,ModelNet40\door\train\67_0.off
6545,door,train,ModelNet40\door\train\67_1.off
6546,door,train,ModelNet40\door\train\67_2.off
6547,door,train,ModelNet40\door\train\67_3.off
6548,door,train,ModelNet40\door\train\67_4.off
6549,door,train,ModelNet40\door\train\67_5.off
6550,door,train,ModelNet40\door\train\68_0.off
6551,door,train,ModelNet40\door\train\68_1.off
6552,door,train,ModelNet40\door\train\68_2.off
6553,door,train,ModelNet40\door\train\68_3.off
6554,door,train,ModelNet40\door\train\68_4.off
6555,door,train,ModelNet40\door\train\68_5.off
6556,door,train,ModelNet40\door\train\69_0.off
6557,door,train,ModelNet40\door\train\69_1.off
6558,door,train,ModelNet40\door\train\69_2.off
6559,door,train,ModelNet40\door\train\69_3.off
6560,door,train,ModelNet40\door\train\69_4.off
6561,door,train,ModelNet40\door\train\69_5.off
6562,door,train,ModelNet40\door\train\6_0.off
6563,door,train,ModelNet40\door\train\6_1.off
6564,door,train,ModelNet40\door\train\6_2.off
6565,door,train,ModelNet40\door\train\6_3.off
6566,door,train,ModelNet40\door\train\6_4.off
6567,door,train,ModelNet40\door\train\6_5.off
6568,door,train,ModelNet40\door\train\70_0.off
6569,door,train,ModelNet40\door\train\70_1.off
6570,door,train,ModelNet40\door\train\70_2.off
6571,door,train,ModelNet40\door\train\70_3.off
6572,door,train,ModelNet40\door\train\70_4.off
6573,door,train,ModelNet40\door\train\70_5.off
6574,door,train,ModelNet40\door\train\71_0.off
6575,door,train,ModelNet40\door\train\71_1.off
6576,door,train,ModelNet40\door\train\71_2.off
6577,door,train,ModelNet40\door\train\71_3.off
6578,door,train,ModelNet40\door\train\71_4.off
6579,door,train,ModelNet40\door\train\71_5.off
6580,door,train,ModelNet40\door\train\72_0.off
6581,door,train,ModelNet40\door\train\72_1.off
6582,door,train,ModelNet40\door\train\72_2.off
6583,door,train,ModelNet40\door\train\72_3.off
6584,door,train,ModelNet40\door\train\72_4.off
6585,door,train,ModelNet40\door\train\72_5.off
6586,door,train,ModelNet40\door\train\73_0.off
6587,door,train,ModelNet40\door\train\73_1.off
6588,door,train,ModelNet40\door\train\73_2.off
6589,door,train,ModelNet40\door\train\73_3.off
6590,door,train,ModelNet40\door\train\73_4.off
6591,door,train,ModelNet40\door\train\73_5.off
6592,door,train,ModelNet40\door\train\74_0.off
6593,door,train,ModelNet40\door\train\74_1.off
6594,door,train,ModelNet40\door\train\74_2.off
6595,door,train,ModelNet40\door\train\74_3.off
6596,door,train,ModelNet40\door\train\74_4.off
6597,door,train,ModelNet40\door\train\74_5.off
6598,door,train,ModelNet40\door\train\75_0.off
6599,door,train,ModelNet40\door\train\75_1.off
6600,door,train,ModelNet40\door\train\75_2.off
6601,door,train,ModelNet40\door\train\75_3.off
6602,door,train,ModelNet40\door\train\75_4.off
6603,door,train,ModelNet40\door\train\75_5.off
6604,door,train,ModelNet40\door\train\76_0.off
6605,door,train,ModelNet40\door\train\76_1.off
6606,door,train,ModelNet40\door\train\76_2.off
6607,door,train,ModelNet40\door\train\76_3.off
6608,door,train,ModelNet40\door\train\76_4.off
6609,door,train,ModelNet40\door\train\76_5.off
6610,door,train,ModelNet40\door\train\77_0.off
6611,door,train,ModelNet40\door\train\77_1.off
6612,door,train,ModelNet40\door\train\77_2.off
6613,door,train,ModelNet40\door\train\77_3.off
6614,door,train,ModelNet40\door\train\77_4.off
6615,door,train,ModelNet40\door\train\77_5.off
6616,door,train,ModelNet40\door\train\78_0.off
6617,door,train,ModelNet40\door\train\78_1.off
6618,door,train,ModelNet40\door\train\78_2.off
6619,door,train,ModelNet40\door\train\78_3.off
6620,door,train,ModelNet40\door\train\78_4.off
6621,door,train,ModelNet40\door\train\78_5.off
6622,door,train,ModelNet40\door\train\79_0.off
6623,door,train,ModelNet40\door\train\79_1.off
6624,door,train,ModelNet40\door\train\79_2.off
6625,door,train,ModelNet40\door\train\79_3.off
6626,door,train,ModelNet40\door\train\79_4.off
6627,door,train,ModelNet40\door\train\79_5.off
6628,door,train,ModelNet40\door\train\7_0.off
6629,door,train,ModelNet40\door\train\7_1.off
6630,door,train,ModelNet40\door\train\7_2.off
6631,door,train,ModelNet40\door\train\7_3.off
6632,door,train,ModelNet40\door\train\7_4.off
6633,door,train,ModelNet40\door\train\7_5.off
6634,door,train,ModelNet40\door\train\80_0.off
6635,door,train,ModelNet40\door\train\80_1.off
6636,door,train,ModelNet40\door\train\80_2.off
6637,door,train,ModelNet40\door\train\80_3.off
6638,door,train,ModelNet40\door\train\80_4.off
6639,door,train,ModelNet40\door\train\80_5.off
6640,door,train,ModelNet40\door\train\81_0.off
6641,door,train,ModelNet40\door\train\81_1.off
6642,door,train,ModelNet40\door\train\81_2.off
6643,door,train,ModelNet40\door\train\81_3.off
6644,door,train,ModelNet40\door\train\81_4.off
6645,door,train,ModelNet40\door\train\81_5.off
6646,door,train,ModelNet40\door\train\82_0.off
6647,door,train,ModelNet40\door\train\82_1.off
6648,door,train,ModelNet40\door\train\82_2.off
6649,door,train,ModelNet40\door\train\82_3.off
6650,door,train,ModelNet40\door\train\82_4.off
6651,door,train,ModelNet40\door\train\82_5.off
6652,door,train,ModelNet40\door\train\83_0.off
6653,door,train,ModelNet40\door\train\83_1.off
6654,door,train,ModelNet40\door\train\83_2.off
6655,door,train,ModelNet40\door\train\83_3.off
6656,door,train,ModelNet40\door\train\83_4.off
6657,door,train,ModelNet40\door\train\83_5.off
6658,door,train,ModelNet40\door\train\84_0.off
6659,door,train,ModelNet40\door\train\84_1.off
6660,door,train,ModelNet40\door\train\84_2.off
6661,door,train,ModelNet40\door\train\84_3.off
6662,door,train,ModelNet40\door\train\84_4.off
6663,door,train,ModelNet40\door\train\84_5.off
6664,door,train,ModelNet40\door\train\85_0.off
6665,door,train,ModelNet40\door\train\85_1.off
6666,door,train,ModelNet40\door\train\85_2.off
6667,door,train,ModelNet40\door\train\85_3.off
6668,door,train,ModelNet40\door\train\85_4.off
6669,door,train,ModelNet40\door\train\85_5.off
6670,door,train,ModelNet40\door\train\86_0.off
6671,door,train,ModelNet40\door\train\86_1.off
6672,door,train,ModelNet40\door\train\86_2.off
6673,door,train,ModelNet40\door\train\86_3.off
6674,door,train,ModelNet40\door\train\86_4.off
6675,door,train,ModelNet40\door\train\86_5.off
6676,door,train,ModelNet40\door\train\87_0.off
6677,door,train,ModelNet40\door\train\87_1.off
6678,door,train,ModelNet40\door\train\87_2.off
6679,door,train,ModelNet40\door\train\87_3.off
6680,door,train,ModelNet40\door\train\87_4.off
6681,door,train,ModelNet40\door\train\87_5.off
6682,door,train,ModelNet40\door\train\88_0.off
6683,door,train,ModelNet40\door\train\88_1.off
6684,door,train,ModelNet40\door\train\88_2.off
6685,door,train,ModelNet40\door\train\88_3.off
6686,door,train,ModelNet40\door\train\88_4.off
6687,door,train,ModelNet40\door\train\88_5.off
6688,door,train,ModelNet40\door\train\89_0.off
6689,door,train,ModelNet40\door\train\89_1.off
6690,door,train,ModelNet40\door\train\89_2.off
6691,door,train,ModelNet40\door\train\89_3.off
6692,door,train,ModelNet40\door\train\89_4.off
6693,door,train,ModelNet40\door\train\89_5.off
6694,door,train,ModelNet40\door\train\8_0.off
6695,door,train,ModelNet40\door\train\8_1.off
6696,door,train,ModelNet40\door\train\8_2.off
6697,door,train,ModelNet40\door\train\8_3.off
6698,door,train,ModelNet40\door\train\8_4.off
6699,door,train,ModelNet40\door\train\8_5.off
6700,door,train,ModelNet40\door\train\90_0.off
6701,door,train,ModelNet40\door\train\90_1.off
6702,door,train,ModelNet40\door\train\90_2.off
6703,door,train,ModelNet40\door\train\90_3.off
6704,door,train,ModelNet40\door\train\90_4.off
6705,door,train,ModelNet40\door\train\90_5.off
6706,door,train,ModelNet40\door\train\91_0.off
6707,door,train,ModelNet40\door\train\91_1.off
6708,door,train,ModelNet40\door\train\91_2.off
6709,door,train,ModelNet40\door\train\91_3.off
6710,door,train,ModelNet40\door\train\91_4.off
6711,door,train,ModelNet40\door\train\91_5.off
6712,door,train,ModelNet40\door\train\92_0.off
6713,door,train,ModelNet40\door\train\92_1.off
6714,door,train,ModelNet40\door\train\92_2.off
6715,door,train,ModelNet40\door\train\92_3.off
6716,door,train,ModelNet40\door\train\92_4.off
6717,door,train,ModelNet40\door\train\92_5.off
6718,door,train,ModelNet40\door\train\93_0.off
6719,door,train,ModelNet40\door\train\93_1.off
6720,door,train,ModelNet40\door\train\93_2.off
6721,door,train,ModelNet40\door\train\93_3.off
6722,door,train,ModelNet40\door\train\93_4.off
6723,door,train,ModelNet40\door\train\93_5.off
6724,door,train,ModelNet40\door\train\94_0.off
6725,door,train,ModelNet40\door\train\94_1.off
6726,door,train,ModelNet40\door\train\94_2.off
6727,door,train,ModelNet40\door\train\94_3.off
6728,door,train,ModelNet40\door\train\94_4.off
6729,door,train,ModelNet40\door\train\94_5.off
6730,door,train,ModelNet40\door\train\95_0.off
6731,door,train,ModelNet40\door\train\95_1.off
6732,door,train,ModelNet40\door\train\95_2.off
6733,door,train,ModelNet40\door\train\95_3.off
6734,door,train,ModelNet40\door\train\95_4.off
6735,door,train,ModelNet40\door\train\95_5.off
6736,door,train,ModelNet40\door\train\96_0.off
6737,door,train,ModelNet40\door\train\96_1.off
6738,door,train,ModelNet40\door\train\96_2.off
6739,door,train,ModelNet40\door\train\96_3.off
6740,door,train,ModelNet40\door\train\96_4.off
6741,door,train,ModelNet40\door\train\96_5.off
6742,door,train,ModelNet40\door\train\97_0.off
6743,door,train,ModelNet40\door\train\97_1.off
6744,door,train,ModelNet40\door\train\97_2.off
6745,door,train,ModelNet40\door\train\97_3.off
6746,door,train,ModelNet40\door\train\97_4.off
6747,door,train,ModelNet40\door\train\97_5.off
6748,door,train,ModelNet40\door\train\98_0.off
6749,door,train,ModelNet40\door\train\98_1.off
6750,door,train,ModelNet40\door\train\98_2.off
6751,door,train,ModelNet40\door\train\98_3.off
6752,door,train,ModelNet40\door\train\98_4.off
6753,door,train,ModelNet40\door\train\98_5.off
6754,door,train,ModelNet40\door\train\99_0.off
6755,door,train,ModelNet40\door\train\99_1.off
6756,door,train,ModelNet40\door\train\99_2.off
6757,door,train,ModelNet40\door\train\99_3.off
6758,door,train,ModelNet40\door\train\99_4.off
6759,door,train,ModelNet40\door\train\99_5.off
6760,door,train,ModelNet40\door\train\9_0.off
6761,door,train,ModelNet40\door\train\9_1.off
6762,door,train,ModelNet40\door\train\9_2.off
6763,door,train,ModelNet40\door\train\9_3.off
6764,door,train,ModelNet40\door\train\9_4.off
6765,door,train,ModelNet40\door\train\9_5.off
6766,door,train,ModelNet40\door\train\door_0001.off
6767,door,train,ModelNet40\door\train\door_0002.off
6768,door,train,ModelNet40\door\train\door_0003.off
6769,door,train,ModelNet40\door\train\door_0004.off
6770,door,train,ModelNet40\door\train\door_0005.off
6771,door,train,ModelNet40\door\train\door_0006.off
6772,door,train,ModelNet40\door\train\door_0007.off
6773,door,train,ModelNet40\door\train\door_0008.off
6774,door,train,ModelNet40\door\train\door_0009.off
6775,door,train,ModelNet40\door\train\door_0010.off
6776,door,train,ModelNet40\door\train\door_0011.off
6777,door,train,ModelNet40\door\train\door_0012.off
6778,door,train,ModelNet40\door\train\door_0013.off
6779,door,train,ModelNet40\door\train\door_0014.off
6780,door,train,ModelNet40\door\train\door_0015.off
6781,door,train,ModelNet40\door\train\door_0016.off
6782,door,train,ModelNet40\door\train\door_0017.off
6783,door,train,ModelNet40\door\train\door_0018.off
6784,door,train,ModelNet40\door\train\door_0019.off
6785,door,train,ModelNet40\door\train\door_0020.off
6786,door,train,ModelNet40\door\train\door_0021.off
6787,door,train,ModelNet40\door\train\door_0022.off
6788,door,train,ModelNet40\door\train\door_0023.off
6789,door,train,ModelNet40\door\train\door_0024.off
6790,door,train,ModelNet40\door\train\door_0025.off
6791,door,train,ModelNet40\door\train\door_0026.off
6792,door,train,ModelNet40\door\train\door_0027.off
6793,door,train,ModelNet40\door\train\door_0028.off
6794,door,train,ModelNet40\door\train\door_0029.off
6795,door,train,ModelNet40\door\train\door_0030.off
6796,door,train,ModelNet40\door\train\door_0031.off
6797,door,train,ModelNet40\door\train\door_0032.off
6798,door,train,ModelNet40\door\train\door_0033.off
6799,door,train,ModelNet40\door\train\door_0034.off
6800,door,train,ModelNet40\door\train\door_0035.off
6801,door,train,ModelNet40\door\train\door_0036.off
6802,door,train,ModelNet40\door\train\door_0037.off
6803,door,train,ModelNet40\door\train\door_0038.off
6804,door,train,ModelNet40\door\train\door_0039.off
6805,door,train,ModelNet40\door\train\door_0040.off
6806,door,train,ModelNet40\door\train\door_0041.off
6807,door,train,ModelNet40\door\train\door_0042.off
6808,door,train,ModelNet40\door\train\door_0043.off
6809,door,train,ModelNet40\door\train\door_0044.off
6810,door,train,ModelNet40\door\train\door_0045.off
6811,door,train,ModelNet40\door\train\door_0046.off
6812,door,train,ModelNet40\door\train\door_0047.off
6813,door,train,ModelNet40\door\train\door_0048.off
6814,door,train,ModelNet40\door\train\door_0049.off
6815,door,train,ModelNet40\door\train\door_0050.off
6816,door,train,ModelNet40\door\train\door_0051.off
6817,door,train,ModelNet40\door\train\door_0052.off
6818,door,train,ModelNet40\door\train\door_0053.off
6819,door,train,ModelNet40\door\train\door_0054.off
6820,door,train,ModelNet40\door\train\door_0055.off
6821,door,train,ModelNet40\door\train\door_0056.off
6822,door,train,ModelNet40\door\train\door_0057.off
6823,door,train,ModelNet40\door\train\door_0058.off
6824,door,train,ModelNet40\door\train\door_0059.off
6825,door,train,ModelNet40\door\train\door_0060.off
6826,door,train,ModelNet40\door\train\door_0061.off
6827,door,train,ModelNet40\door\train\door_0062.off
6828,door,train,ModelNet40\door\train\door_0063.off
6829,door,train,ModelNet40\door\train\door_0064.off
6830,door,train,ModelNet40\door\train\door_0065.off
6831,door,train,ModelNet40\door\train\door_0066.off
6832,door,train,ModelNet40\door\train\door_0067.off
6833,door,train,ModelNet40\door\train\door_0068.off
6834,door,train,ModelNet40\door\train\door_0069.off
6835,door,train,ModelNet40\door\train\door_0070.off
6836,door,train,ModelNet40\door\train\door_0071.off
6837,door,train,ModelNet40\door\train\door_0072.off
6838,door,train,ModelNet40\door\train\door_0073.off
6839,door,train,ModelNet40\door\train\door_0074.off
6840,door,train,ModelNet40\door\train\door_0075.off
6841,door,train,ModelNet40\door\train\door_0076.off
6842,door,train,ModelNet40\door\train\door_0077.off
6843,door,train,ModelNet40\door\train\door_0078.off
6844,door,train,ModelNet40\door\train\door_0079.off
6845,door,train,ModelNet40\door\train\door_0080.off
6846,door,train,ModelNet40\door\train\door_0081.off
6847,door,train,ModelNet40\door\train\door_0082.off
6848,door,train,ModelNet40\door\train\door_0083.off
6849,door,train,ModelNet40\door\train\door_0084.off
6850,door,train,ModelNet40\door\train\door_0085.off
6851,door,train,ModelNet40\door\train\door_0086.off
6852,door,train,ModelNet40\door\train\door_0087.off
6853,door,train,ModelNet40\door\train\door_0088.off
6854,door,train,ModelNet40\door\train\door_0089.off
6855,door,train,ModelNet40\door\train\door_0090.off
6856,door,train,ModelNet40\door\train\door_0091.off
6857,door,train,ModelNet40\door\train\door_0092.off
6858,door,train,ModelNet40\door\train\door_0093.off
6859,door,train,ModelNet40\door\train\door_0094.off
6860,door,train,ModelNet40\door\train\door_0095.off
6861,door,train,ModelNet40\door\train\door_0096.off
6862,door,train,ModelNet40\door\train\door_0097.off
6863,door,train,ModelNet40\door\train\door_0098.off
6864,door,train,ModelNet40\door\train\door_0099.off
6865,door,train,ModelNet40\door\train\door_0100.off
6866,door,train,ModelNet40\door\train\door_0101.off
6867,door,train,ModelNet40\door\train\door_0102.off
6868,door,train,ModelNet40\door\train\door_0103.off
6869,door,train,ModelNet40\door\train\door_0104.off
6870,door,train,ModelNet40\door\train\door_0105.off
6871,door,train,ModelNet40\door\train\door_0106.off
6872,door,train,ModelNet40\door\train\door_0107.off
6873,door,train,ModelNet40\door\train\door_0108.off
6874,door,train,ModelNet40\door\train\door_0109.off
6875,door,test,ModelNet40\door\test\door_0110.off
6876,door,test,ModelNet40\door\test\door_0111.off
6877,door,test,ModelNet40\door\test\door_0112.off
6878,door,test,ModelNet40\door\test\door_0113.off
6879,door,test,ModelNet40\door\test\door_0114.off
6880,door,test,ModelNet40\door\test\door_0115.off
6881,door,test,ModelNet40\door\test\door_0116.off
6882,door,test,ModelNet40\door\test\door_0117.off
6883,door,test,ModelNet40\door\test\door_0118.off
6884,door,test,ModelNet40\door\test\door_0119.off
6885,door,test,ModelNet40\door\test\door_0120.off
6886,door,test,ModelNet40\door\test\door_0121.off
6887,door,test,ModelNet40\door\test\door_0122.off
6888,door,test,ModelNet40\door\test\door_0123.off
6889,door,test,ModelNet40\door\test\door_0124.off
6890,door,test,ModelNet40\door\test\door_0125.off
6891,door,test,ModelNet40\door\test\door_0126.off
6892,door,test,ModelNet40\door\test\door_0127.off
6893,door,test,ModelNet40\door\test\door_0128.off
6894,door,test,ModelNet40\door\test\door_0129.off
6895,dresser,train,ModelNet40\dresser\train\0_0.off
6896,dresser,train,ModelNet40\dresser\train\0_1.off
6897,dresser,train,ModelNet40\dresser\train\0_2.off
6898,dresser,train,ModelNet40\dresser\train\0_3.off
6899,dresser,train,ModelNet40\dresser\train\102_1.off
6900,dresser,train,ModelNet40\dresser\train\102_2.off
6901,dresser,train,ModelNet40\dresser\train\102_3.off
6902,dresser,train,ModelNet40\dresser\train\103_0.off
6903,dresser,train,ModelNet40\dresser\train\103_1.off
6904,dresser,train,ModelNet40\dresser\train\103_2.off
6905,dresser,train,ModelNet40\dresser\train\103_3.off
6906,dresser,train,ModelNet40\dresser\train\104_0.off
6907,dresser,train,ModelNet40\dresser\train\104_1.off
6908,dresser,train,ModelNet40\dresser\train\104_2.off
6909,dresser,train,ModelNet40\dresser\train\104_3.off
6910,dresser,train,ModelNet40\dresser\train\105_0.off
6911,dresser,train,ModelNet40\dresser\train\105_1.off
6912,dresser,train,ModelNet40\dresser\train\105_2.off
6913,dresser,train,ModelNet40\dresser\train\105_3.off
6914,dresser,train,ModelNet40\dresser\train\106_0.off
6915,dresser,train,ModelNet40\dresser\train\106_1.off
6916,dresser,train,ModelNet40\dresser\train\106_2.off
6917,dresser,train,ModelNet40\dresser\train\106_3.off
6918,dresser,train,ModelNet40\dresser\train\107_0.off
6919,dresser,train,ModelNet40\dresser\train\107_1.off
6920,dresser,train,ModelNet40\dresser\train\107_2.off
6921,dresser,train,ModelNet40\dresser\train\107_3.off
6922,dresser,train,ModelNet40\dresser\train\108_0.off
6923,dresser,train,ModelNet40\dresser\train\108_1.off
6924,dresser,train,ModelNet40\dresser\train\108_2.off
6925,dresser,train,ModelNet40\dresser\train\108_3.off
6926,dresser,train,ModelNet40\dresser\train\109_0.off
6927,dresser,train,ModelNet40\dresser\train\109_1.off
6928,dresser,train,ModelNet40\dresser\train\109_2.off
6929,dresser,train,ModelNet40\dresser\train\109_3.off
6930,dresser,train,ModelNet40\dresser\train\10_0.off
6931,dresser,train,ModelNet40\dresser\train\10_1.off
6932,dresser,train,ModelNet40\dresser\train\10_2.off
6933,dresser,train,ModelNet40\dresser\train\10_3.off
6934,dresser,train,ModelNet40\dresser\train\110_0.off
6935,dresser,train,ModelNet40\dresser\train\110_1.off
6936,dresser,train,ModelNet40\dresser\train\110_2.off
6937,dresser,train,ModelNet40\dresser\train\110_3.off
6938,dresser,train,ModelNet40\dresser\train\111_0.off
6939,dresser,train,ModelNet40\dresser\train\111_1.off
6940,dresser,train,ModelNet40\dresser\train\111_2.off
6941,dresser,train,ModelNet40\dresser\train\111_3.off
6942,dresser,train,ModelNet40\dresser\train\112_0.off
6943,dresser,train,ModelNet40\dresser\train\112_1.off
6944,dresser,train,ModelNet40\dresser\train\112_2.off
6945,dresser,train,ModelNet40\dresser\train\112_3.off
6946,dresser,train,ModelNet40\dresser\train\113_0.off
6947,dresser,train,ModelNet40\dresser\train\113_1.off
6948,dresser,train,ModelNet40\dresser\train\113_2.off
6949,dresser,train,ModelNet40\dresser\train\113_3.off
6950,dresser,train,ModelNet40\dresser\train\114_0.off
6951,dresser,train,ModelNet40\dresser\train\114_1.off
6952,dresser,train,ModelNet40\dresser\train\114_2.off
6953,dresser,train,ModelNet40\dresser\train\114_3.off
6954,dresser,train,ModelNet40\dresser\train\115_0.off
6955,dresser,train,ModelNet40\dresser\train\115_1.off
6956,dresser,train,ModelNet40\dresser\train\115_2.off
6957,dresser,train,ModelNet40\dresser\train\115_3.off
6958,dresser,train,ModelNet40\dresser\train\116_0.off
6959,dresser,train,ModelNet40\dresser\train\116_1.off
6960,dresser,train,ModelNet40\dresser\train\116_2.off
6961,dresser,train,ModelNet40\dresser\train\116_3.off
6962,dresser,train,ModelNet40\dresser\train\117_0.off
6963,dresser,train,ModelNet40\dresser\train\117_1.off
6964,dresser,train,ModelNet40\dresser\train\117_2.off
6965,dresser,train,ModelNet40\dresser\train\117_3.off
6966,dresser,train,ModelNet40\dresser\train\118_0.off
6967,dresser,train,ModelNet40\dresser\train\118_1.off
6968,dresser,train,ModelNet40\dresser\train\118_2.off
6969,dresser,train,ModelNet40\dresser\train\118_3.off
6970,dresser,train,ModelNet40\dresser\train\119_0.off
6971,dresser,train,ModelNet40\dresser\train\119_1.off
6972,dresser,train,ModelNet40\dresser\train\119_2.off
6973,dresser,train,ModelNet40\dresser\train\119_3.off
